iid,id,gender,wave,round,order,position,partner,pid,dec,dec_o,match,attr,sinc,intel,fun,amb,shar,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like,prob,like_o,prob_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,age,age_o,race,race_o,samerace,field_cd,career_c,income,int_corr,exphappy,expnum,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
5,5.0,0,1,10,5,4,9,19.0,1,1,1,7.0,5.0,7.0,8.0,7.0,9.0,5.0,9.0,9.0,9.0,9.0,6.0,9.0,4.0,7.0,7.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,10.0,6.0,8.0,,,,,,,21.0,28.0,2.0,2.0,1,1.0,1.0,"86,340.00",-0.13,7.0,10.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0
5,5.0,0,1,10,6,4,10,20.0,1,0,0,9.0,6.0,7.0,9.0,6.0,5.0,3.0,10.0,7.0,7.0,10.0,5.0,10.0,3.0,4.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,10.0,6.0,8.0,,,,,,,21.0,24.0,2.0,2.0,1,1.0,1.0,"86,340.00",-0.06,7.0,10.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0
6,6.0,0,1,10,5,8,1,11.0,1,0,0,6.0,9.0,7.0,6.0,7.0,6.0,7.0,9.0,8.0,9.0,8.0,4.0,6.0,6.0,7.0,4.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,9.0,8.0,5.0,,,,,,,23.0,27.0,4.0,2.0,0,1.0,1.0,"60,304.00",0.33,4.0,3.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
6,6.0,0,1,10,4,8,2,12.0,1,0,0,6.0,9.0,9.0,6.0,8.0,2.0,6.0,8.0,10.0,6.0,7.0,6.0,7.0,6.0,7.0,4.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,9.0,8.0,5.0,,,,,,,23.0,22.0,4.0,2.0,0,1.0,1.0,"60,304.00",0.37,4.0,3.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
6,6.0,0,1,10,1,8,3,13.0,0,1,0,4.0,7.0,9.0,4.0,3.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,2.0,10.0,10.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,9.0,8.0,5.0,,,,,,,23.0,22.0,4.0,4.0,1,1.0,1.0,"60,304.00",-0.51,4.0,3.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
6,6.0,0,1,10,6,8,4,14.0,1,1,1,8.0,6.0,7.0,8.0,2.0,8.0,6.0,8.0,8.0,7.0,9.0,8.0,9.0,4.0,7.0,7.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,9.0,8.0,5.0,,,,,,,23.0,23.0,4.0,2.0,0,1.0,1.0,"60,304.00",0.12,4.0,3.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
6,6.0,0,1,10,8,8,5,15.0,0,1,0,5.0,4.0,8.0,8.0,4.0,2.0,9.0,7.0,9.0,7.0,9.0,6.0,4.0,3.0,9.0,2.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,9.0,8.0,5.0,,,,,,,23.0,24.0,4.0,3.0,0,1.0,1.0,"60,304.00",0.35,4.0,3.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
6,6.0,0,1,10,7,8,6,16.0,0,1,0,3.0,7.0,6.0,1.0,1.0,1.0,6.0,6.0,8.0,8.0,8.0,7.0,2.0,2.0,6.0,6.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,9.0,8.0,5.0,,,,,,,23.0,25.0,4.0,2.0,0,1.0,1.0,"60,304.00",0.19,4.0,3.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
6,6.0,0,1,10,2,8,7,17.0,1,0,0,8.0,8.0,8.0,8.0,3.0,4.0,5.0,6.0,8.0,4.0,5.0,4.0,8.0,7.0,3.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,9.0,8.0,5.0,,,,,,,23.0,30.0,4.0,2.0,0,1.0,1.0,"60,304.00",0.47,4.0,3.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
6,6.0,0,1,10,3,8,8,18.0,0,0,0,4.0,8.0,9.0,2.0,8.0,3.0,6.0,7.0,8.0,7.0,8.0,5.0,5.0,5.0,7.0,6.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,9.0,8.0,5.0,,,,,,,23.0,27.0,4.0,2.0,0,1.0,1.0,"60,304.00",0.03,4.0,3.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
6,6.0,0,1,10,9,8,9,19.0,1,1,1,7.0,6.0,8.0,8.0,6.0,9.0,6.0,7.0,7.0,6.0,6.0,6.0,9.0,6.0,6.0,6.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,9.0,8.0,5.0,,,,,,,23.0,28.0,4.0,2.0,0,1.0,1.0,"60,304.00",0.46,4.0,3.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
6,6.0,0,1,10,10,8,10,20.0,1,0,0,8.0,9.0,9.0,9.0,10.0,7.0,7.0,10.0,10.0,6.0,10.0,7.0,9.0,8.0,6.0,7.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,9.0,8.0,5.0,,,,,,,23.0,24.0,4.0,2.0,0,1.0,1.0,"60,304.00",0.43,4.0,3.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
7,7.0,0,1,10,2,5,1,11.0,0,0,0,4.0,8.0,8.0,5.0,7.0,4.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,4.0,7.0,4.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,,,,,,,22.0,27.0,4.0,2.0,0,1.0,1.0,"54,620.00",0.19,7.0,3.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
7,7.0,0,1,10,1,5,2,12.0,0,1,0,6.0,6.0,8.0,4.0,9.0,4.0,7.0,9.0,10.0,6.0,6.0,5.0,7.0,3.0,8.0,4.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,,,,,,,22.0,22.0,4.0,2.0,0,1.0,1.0,"54,620.00",0.21,7.0,3.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
7,7.0,0,1,10,8,5,3,13.0,0,1,0,3.0,6.0,8.0,7.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0,10.0,10.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,,,,,,,22.0,22.0,4.0,4.0,1,1.0,1.0,"54,620.00",0.52,7.0,3.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
7,7.0,0,1,10,3,5,4,14.0,1,1,1,7.0,8.0,8.0,7.0,7.0,6.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,6.0,8.0,7.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,,,,,,,22.0,23.0,4.0,2.0,0,1.0,1.0,"54,620.00",-0.46,7.0,3.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
7,7.0,0,1,10,5,5,5,15.0,0,1,0,4.0,7.0,7.0,4.0,8.0,5.0,8.0,7.0,9.0,6.0,9.0,5.0,5.0,6.0,8.0,4.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,,,,,,,22.0,24.0,4.0,3.0,0,1.0,1.0,"54,620.00",-0.27,7.0,3.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
7,7.0,0,1,10,4,5,6,16.0,0,1,0,4.0,8.0,7.0,4.0,5.0,4.0,8.0,8.0,8.0,6.0,6.0,6.0,5.0,5.0,7.0,7.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,,,,,,,22.0,25.0,4.0,2.0,0,1.0,1.0,"54,620.00",0.59,7.0,3.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
7,7.0,0,1,10,9,5,7,17.0,1,0,0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,5.0,4.0,4.0,3.0,8.0,7.0,5.0,4.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,,,,,,,22.0,30.0,4.0,2.0,0,1.0,1.0,"54,620.00",0.31,7.0,3.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
7,7.0,0,1,10,10,5,8,18.0,0,1,0,5.0,7.0,8.0,5.0,9.0,5.0,8.0,7.0,6.0,7.0,7.0,5.0,5.0,7.0,7.0,5.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,,,,,,,22.0,27.0,4.0,2.0,0,1.0,1.0,"54,620.00",0.08,7.0,3.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
7,7.0,0,1,10,6,5,9,19.0,1,1,1,6.0,6.0,8.0,8.0,8.0,6.0,9.0,7.0,9.0,9.0,9.0,10.0,6.0,6.0,9.0,9.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,,,,,,,22.0,28.0,4.0,2.0,0,1.0,1.0,"54,620.00",-0.34,7.0,3.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
7,7.0,0,1,10,7,5,10,20.0,1,0,0,8.0,6.0,7.0,7.0,8.0,6.0,7.0,6.0,8.0,6.0,8.0,7.0,7.0,5.0,7.0,7.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,,,,,,,22.0,24.0,4.0,2.0,0,1.0,1.0,"54,620.00",-0.16,7.0,3.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
8,8.0,0,1,10,7,10,1,11.0,1,0,0,5.0,8.0,7.0,4.0,7.0,5.0,8.0,7.0,6.0,6.0,6.0,5.0,4.0,5.0,7.0,4.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,,25.0,27.0,2.0,2.0,1,13.0,6.0,,-0.03,6.0,10.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
8,8.0,0,1,10,6,10,2,12.0,1,1,1,8.0,7.0,7.0,9.0,6.0,7.0,8.0,8.0,10.0,7.0,6.0,5.0,8.0,7.0,9.0,4.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,,25.0,22.0,2.0,2.0,1,13.0,6.0,,-0.11,6.0,10.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
8,8.0,0,1,10,3,10,3,13.0,1,1,1,5.0,8.0,8.0,6.0,7.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,10.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,,25.0,22.0,2.0,4.0,0,13.0,6.0,,0.42,6.0,10.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
8,8.0,0,1,10,8,10,4,14.0,1,1,1,8.0,6.0,5.0,6.0,6.0,5.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,6.0,8.0,7.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,,25.0,23.0,2.0,2.0,1,13.0,6.0,,-0.4,6.0,10.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
8,8.0,0,1,10,10,10,5,15.0,1,1,1,6.0,8.0,8.0,5.0,6.0,7.0,9.0,9.0,8.0,9.0,,7.0,6.0,5.0,9.0,7.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,,25.0,24.0,2.0,3.0,0,13.0,6.0,,-0.23,6.0,10.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
8,8.0,0,1,10,9,10,6,16.0,1,1,1,6.0,8.0,8.0,5.0,6.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,6.0,5.0,7.0,6.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,,25.0,25.0,2.0,2.0,1,13.0,6.0,,0.28,6.0,10.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
8,8.0,0,1,10,4,10,7,17.0,1,0,0,6.0,7.0,8.0,5.0,7.0,7.0,6.0,4.0,7.0,5.0,6.0,4.0,6.0,6.0,4.0,4.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,,25.0,30.0,2.0,2.0,1,13.0,6.0,,0.05,6.0,10.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
8,8.0,0,1,10,5,10,8,18.0,1,1,1,5.0,6.0,7.0,4.0,5.0,6.0,9.0,8.0,8.0,8.0,7.0,5.0,5.0,4.0,7.0,5.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,,25.0,27.0,2.0,2.0,1,13.0,6.0,,0.17,6.0,10.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
8,8.0,0,1,10,1,10,9,19.0,1,1,1,8.0,8.0,5.0,9.0,8.0,9.0,8.0,7.0,8.0,10.0,8.0,10.0,7.0,10.0,8.0,8.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,,25.0,28.0,2.0,2.0,1,13.0,6.0,,-0.47,6.0,10.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
8,8.0,0,1,10,2,10,10,20.0,1,1,1,7.0,6.0,8.0,7.0,9.0,8.0,8.0,10.0,9.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,,25.0,24.0,2.0,2.0,1,13.0,6.0,,-0.21,6.0,10.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
9,9.0,0,1,10,8,1,1,11.0,1,0,0,8.0,10.0,9.0,8.0,7.0,6.0,6.0,8.0,7.0,8.0,7.0,5.0,5.0,5.0,6.0,4.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0,,,,,,,26.0,27.0,6.0,2.0,0,13.0,9.0,,0.19,6.0,15.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
9,9.0,0,1,10,7,1,2,12.0,1,1,1,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,10.0,7.0,6.0,5.0,10.0,5.0,8.0,4.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0,,,,,,,26.0,22.0,6.0,2.0,0,13.0,9.0,,0.03,6.0,15.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
9,9.0,0,1,10,4,1,3,13.0,1,1,1,5.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,10.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0,,,,,,,26.0,22.0,6.0,4.0,0,13.0,9.0,,0.68,6.0,15.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
9,9.0,0,1,10,9,1,4,14.0,1,1,1,10.0,9.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,5.0,7.0,7.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0,,,,,,,26.0,23.0,6.0,2.0,0,13.0,9.0,,-0.26,6.0,15.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
9,9.0,0,1,10,1,1,5,15.0,1,1,1,5.0,10.0,8.0,8.0,5.0,5.0,7.0,9.0,8.0,9.0,7.0,7.0,5.0,5.0,7.0,8.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0,,,,,,,26.0,24.0,6.0,3.0,0,13.0,9.0,,-0.01,6.0,15.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
9,9.0,0,1,10,10,1,6,16.0,1,1,1,8.0,9.0,9.0,7.0,6.0,5.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,5.0,6.0,5.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0,,,,,,,26.0,25.0,6.0,2.0,0,13.0,9.0,,0.42,6.0,15.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
9,9.0,0,1,10,5,1,7,17.0,1,1,1,6.0,8.0,9.0,6.0,6.0,6.0,8.0,6.0,7.0,8.0,6.0,5.0,7.0,5.0,8.0,4.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0,,,,,,,26.0,30.0,6.0,2.0,0,13.0,9.0,,0.21,6.0,15.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
9,9.0,0,1,10,6,1,8,18.0,1,0,0,6.0,7.0,8.0,7.0,9.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,5.0,7.0,5.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0,,,,,,,26.0,27.0,6.0,2.0,0,13.0,9.0,,0.1,6.0,15.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
9,9.0,0,1,10,2,1,9,19.0,1,1,1,8.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0,,,,,,,26.0,28.0,6.0,2.0,0,13.0,9.0,,-0.35,6.0,15.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
9,9.0,0,1,10,3,1,10,20.0,1,0,0,7.0,8.0,7.0,8.0,7.0,8.0,5.0,6.0,6.0,6.0,6.0,6.0,8.0,5.0,6.0,6.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0,,,,,,,26.0,24.0,6.0,2.0,0,13.0,9.0,,-0.23,6.0,15.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
10,10.0,0,1,10,9,2,1,11.0,0,0,0,6.0,10.0,10.0,6.0,6.0,,7.0,8.0,7.0,8.0,6.0,5.0,6.0,3.0,6.0,3.0,15.0,15.0,15.0,40.0,10.0,5.0,45.0,10.0,15.0,20.0,5.0,5.0,6.0,8.0,6.0,10.0,9.0,,,,,,,26.0,27.0,2.0,2.0,1,13.0,9.0,"48,652.00",0.3,7.0,10.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
10,10.0,0,1,10,8,2,2,12.0,0,0,0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,40.0,10.0,5.0,45.0,10.0,15.0,20.0,5.0,5.0,6.0,8.0,6.0,10.0,9.0,,,,,,,26.0,22.0,2.0,2.0,1,13.0,9.0,"48,652.00",0.65,7.0,10.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
10,10.0,0,1,10,5,2,3,13.0,1,1,1,6.0,10.0,10.0,10.0,6.0,,10.0,10.0,10.0,10.0,10.0,10.0,7.0,6.0,10.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,45.0,10.0,15.0,20.0,5.0,5.0,6.0,8.0,6.0,10.0,9.0,,,,,,,26.0,22.0,2.0,4.0,0,13.0,9.0,"48,652.00",-0.15,7.0,10.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
10,10.0,0,1,10,10,2,4,14.0,0,1,0,10.0,10.0,10.0,10.0,10.0,,7.0,8.0,7.0,9.0,8.0,8.0,10.0,1.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,5.0,45.0,10.0,15.0,20.0,5.0,5.0,6.0,8.0,6.0,10.0,9.0,,,,,,,26.0,23.0,2.0,2.0,1,13.0,9.0,"48,652.00",0.17,7.0,10.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
10,10.0,0,1,10,2,2,5,15.0,0,1,0,5.0,7.0,7.0,7.0,7.0,,6.0,9.0,9.0,7.0,8.0,,6.0,1.0,6.0,6.0,15.0,15.0,15.0,40.0,10.0,5.0,45.0,10.0,15.0,20.0,5.0,5.0,6.0,8.0,6.0,10.0,9.0,,,,,,,26.0,24.0,2.0,3.0,0,13.0,9.0,"48,652.00",0.24,7.0,10.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
10,10.0,0,1,10,1,2,6,16.0,0,0,0,5.0,10.0,6.0,4.0,6.0,,,8.0,7.0,7.0,7.0,7.0,6.0,1.0,6.0,6.0,15.0,15.0,15.0,40.0,10.0,5.0,45.0,10.0,15.0,20.0,5.0,5.0,6.0,8.0,6.0,10.0,9.0,,,,,,,26.0,25.0,2.0,2.0,1,13.0,9.0,"48,652.00",0.15,7.0,10.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
10,10.0,0,1,10,6,2,7,17.0,1,0,0,5.0,10.0,8.0,6.0,9.0,,7.0,7.0,4.0,3.0,4.0,4.0,7.0,1.0,3.0,6.0,15.0,15.0,15.0,40.0,10.0,5.0,45.0,10.0,15.0,20.0,5.0,5.0,6.0,8.0,6.0,10.0,9.0,,,,,,,26.0,30.0,2.0,2.0,1,13.0,9.0,"48,652.00",0.41,7.0,10.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
